qid,vid,duration_sec,audio_duration_sec,gt_duration_sec,duration_bin,condition,replicate,random_seed,gt_token_count,valid_token_count,effective_accessible_tokens,effective_distractor_count,center_hit10_1s,center_hit10_2s,positive_overlap_candidate_top10,oracle10_iou05,oracle10_iou07,r1_iou05,r1_iou07,top1_iou07_success,final_center_error_sec,final_width_gt_ratio
096oTVzc5Gs_4,096oTVzc5Gs,129.0,129.0,1.0,0-2s,RANDOM_25,0,6488280316,1,129,33,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,3.0
0AsXkZkqelg_1,0AsXkZkqelg,172.0,172.0,4.0,2-5s,RANDOM_25,0,6488280316,4,172,46,42,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.25
0AsXkZkqelg_2,0AsXkZkqelg,172.0,172.0,3.0,2-5s,RANDOM_25,0,6488280316,3,172,46,43,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.5,4.0
0AsXkZkqelg_3,0AsXkZkqelg,172.0,172.0,151.0,20s+,RANDOM_25,0,6488280316,151,172,157,6,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.9602649006622517
0AsXkZkqelg_4,0AsXkZkqelg,172.0,172.0,5.0,5-10s,RANDOM_25,0,6488280316,15,172,55,40,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,30.4
0Dt-pH0pW-Y_1,0Dt-pH0pW-Y,77.0,77.0,17.0,10-20s,RANDOM_25,0,6488280316,19,77,34,15,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,19.0,0.29411764705882354
0G7rb74R-2A_1,0G7rb74R-2A,299.0,299.0,19.0,10-20s,RANDOM_25,0,6488280316,61,299,121,60,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,9.0,0.6842105263157895
0G7rb74R-2A_2,0G7rb74R-2A,299.0,299.0,12.0,10-20s,RANDOM_25,0,6488280316,59,299,119,60,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.8333333333333334
0On6-JiVwRs_1,0On6-JiVwRs,143.0,143.0,10.0,10-20s,RANDOM_25,0,6488280316,62,143,83,21,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.4
0_K6OKtoBBU_1,0_K6OKtoBBU,61.0,61.0,2.0,2-5s,RANDOM_25,0,6488280316,4,61,19,15,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,1.5
0_K6OKtoBBU_2,0_K6OKtoBBU,61.0,61.0,15.0,10-20s,RANDOM_25,0,6488280316,15,61,27,12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.5,0.26666666666666666
0_K6OKtoBBU_3,0_K6OKtoBBU,61.0,61.0,2.0,2-5s,RANDOM_25,0,6488280316,4,61,19,15,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0
0_ogYGDGDco_1,0_ogYGDGDco,71.0,71.0,37.0,20s+,RANDOM_25,0,6488280316,37,71,46,9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.24324324324324326
0a9wVat2PWk_1,0a9wVat2PWk,300.0,300.0,8.0,5-10s,RANDOM_25,0,6488280316,24,300,93,69,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.75
0a9wVat2PWk_2,0a9wVat2PWk,300.0,300.0,4.0,2-5s,RANDOM_25,0,6488280316,6,300,80,74,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,92.5,3.25
0a9wVat2PWk_3,0a9wVat2PWk,300.0,300.0,3.0,2-5s,RANDOM_25,0,6488280316,9,300,82,73,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.5,4.0
0a9wVat2PWk_4,0a9wVat2PWk,300.0,300.0,4.0,2-5s,RANDOM_25,0,6488280316,4,300,78,74,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,240.0,3.5
0fMXnvD38zI_1,0fMXnvD38zI,300.0,300.0,2.0,2-5s,RANDOM_25,0,6488280316,2,300,77,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.5,7.5
0fMXnvD38zI_2,0fMXnvD38zI,300.0,300.0,8.0,5-10s,RANDOM_25,0,6488280316,12,300,84,72,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.5,4.125
0jGH7A_hpBM_1,0jGH7A_hpBM,221.0,221.0,25.0,20s+,RANDOM_25,0,6488280316,43,221,88,45,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.68
0jGH7A_hpBM_2,0jGH7A_hpBM,221.0,221.0,8.0,5-10s,RANDOM_25,0,6488280316,8,221,62,54,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.5,0.875
0jGH7A_hpBM_3,0jGH7A_hpBM,221.0,221.0,8.0,5-10s,RANDOM_25,0,6488280316,8,221,62,54,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,163.5,3.375
0qbHT34qTZE_1,0qbHT34qTZE,300.0,300.0,6.0,5-10s,RANDOM_25,0,6488280316,6,300,80,74,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.5,2.1666666666666665
0qbHT34qTZE_2,0qbHT34qTZE,300.0,300.0,65.0,20s+,RANDOM_25,0,6488280316,187,300,216,29,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.5,0.23076923076923078
0rSETXszQM0_1,0rSETXszQM0,112.0,112.0,8.0,5-10s,RANDOM_25,0,6488280316,8,112,34,26,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.5
0rSETXszQM0_2,0rSETXszQM0,112.0,112.0,5.0,5-10s,RANDOM_25,0,6488280316,5,112,32,27,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.8
0ury8KHQdL4_1,0ury8KHQdL4,299.0,299.0,33.0,20s+,RANDOM_25,0,6488280316,33,299,100,67,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.5,0.5454545454545454
0yETgW44MZU_1,0yETgW44MZU,90.0,90.0,21.0,20s+,RANDOM_25,0,6488280316,27,90,43,16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.5,0.8571428571428571
0yETgW44MZU_2,0yETgW44MZU,90.0,90.0,4.0,2-5s,RANDOM_25,0,6488280316,6,90,27,21,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,35.0,4.5
0yxEvdnimGg_1,0yxEvdnimGg,299.0,299.0,38.0,20s+,RANDOM_25,0,6488280316,90,299,143,53,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,0.7105263157894737
11SEBDuoqSk_1,11SEBDuoqSk,76.0,76.0,8.0,5-10s,RANDOM_25,0,6488280316,8,76,25,17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,7.5
11SEBDuoqSk_2,11SEBDuoqSk,76.0,76.0,12.0,10-20s,RANDOM_25,0,6488280316,16,76,31,15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,0.5
11SEBDuoqSk_3,11SEBDuoqSk,76.0,76.0,12.0,10-20s,RANDOM_25,0,6488280316,12,76,28,16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.5,4.916666666666667
14izd_i3ryE_1,14izd_i3ryE,299.0,299.0,9.0,5-10s,RANDOM_25,0,6488280316,9,299,82,73,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.2222222222222223
14izd_i3ryE_2,14izd_i3ryE,299.0,299.0,19.0,10-20s,RANDOM_25,0,6488280316,48,299,111,63,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,0.5789473684210527
14izd_i3ryE_3,14izd_i3ryE,299.0,299.0,2.0,2-5s,RANDOM_25,0,6488280316,5,299,79,74,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,189.0,7.0
1DKLyH3FixM_1,1DKLyH3FixM,300.0,300.0,100.0,20s+,RANDOM_25,0,6488280316,100,300,150,50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,47.0,0.06
1DKLyH3FixM_2,1DKLyH3FixM,300.0,300.0,23.0,20s+,RANDOM_25,0,6488280316,49,300,112,63,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.5,0.6521739130434783
1FNJbN-eHY4_1,1FNJbN-eHY4,177.0,177.0,4.0,2-5s,RANDOM_25,0,6488280316,15,177,56,41,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0
1FNJbN-eHY4_2,1FNJbN-eHY4,177.0,177.0,6.0,5-10s,RANDOM_25,0,6488280316,6,177,49,43,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,118.0,2.3333333333333335
1GgEpRZDWN0_1,1GgEpRZDWN0,300.0,300.0,2.0,2-5s,RANDOM_25,0,6488280316,2,300,77,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0
1GgEpRZDWN0_2,1GgEpRZDWN0,300.0,300.0,10.0,10-20s,RANDOM_25,0,6488280316,10,300,83,73,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7.5,0.9
1HCuBnPLMqQ_1,1HCuBnPLMqQ,299.0,299.0,13.0,10-20s,RANDOM_25,0,6488280316,22,299,92,70,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.5,0.9230769230769231
1HCuBnPLMqQ_2,1HCuBnPLMqQ,299.0,299.0,9.0,5-10s,RANDOM_25,0,6488280316,13,299,85,72,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
1IoHRTUp86c_1,1IoHRTUp86c,226.0,226.0,5.0,5-10s,RANDOM_25,0,6488280316,19,226,71,52,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.5,3.0
1IoHRTUp86c_2,1IoHRTUp86c,226.0,226.0,49.0,20s+,RANDOM_25,0,6488280316,63,226,104,41,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.5,0.2857142857142857
1IoHRTUp86c_3,1IoHRTUp86c,226.0,226.0,2.0,2-5s,RANDOM_25,0,6488280316,4,226,60,56,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,97.5,8.5
1L_OyngNZMA_1,1L_OyngNZMA,166.0,166.0,20.0,20s+,RANDOM_25,0,6488280316,49,166,79,30,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.35
1L_OyngNZMA_2,1L_OyngNZMA,166.0,166.0,6.0,5-10s,RANDOM_25,0,6488280316,10,166,49,39,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,55.0,1.3333333333333333
1L_OyngNZMA_3,1L_OyngNZMA,166.0,166.0,42.0,20s+,RANDOM_25,0,6488280316,42,166,73,31,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,123.5,0.16666666666666666
1Og2TJ3bXW0_1,1Og2TJ3bXW0,300.0,300.0,2.0,2-5s,RANDOM_25,0,6488280316,2,300,77,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,6.0
1Og2TJ3bXW0_2,1Og2TJ3bXW0,300.0,300.0,3.0,2-5s,RANDOM_25,0,6488280316,3,300,78,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.6666666666666667
1Og2TJ3bXW0_3,1Og2TJ3bXW0,300.0,300.0,5.0,5-10s,RANDOM_25,0,6488280316,5,300,79,74,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.2
1Og2TJ3bXW0_4,1Og2TJ3bXW0,300.0,300.0,2.0,2-5s,RANDOM_25,0,6488280316,4,300,78,74,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0
1QNLMF-Kl_s_1,1QNLMF-Kl_s,299.0,299.0,5.0,5-10s,RANDOM_25,0,6488280316,10,299,83,73,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41.5,2.0
1Uh74_rZ72k_1,1Uh74_rZ72k,71.0,71.0,7.0,5-10s,RANDOM_25,0,6488280316,15,71,29,14,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0
1WTSW96XP6E_1,1WTSW96XP6E,300.0,300.0,7.0,5-10s,RANDOM_25,0,6488280316,10,300,83,73,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,1.5714285714285714
1WTSW96XP6E_2,1WTSW96XP6E,300.0,300.0,2.0,2-5s,RANDOM_25,0,6488280316,2,300,77,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,5.0
1WTSW96XP6E_3,1WTSW96XP6E,300.0,300.0,13.0,10-20s,RANDOM_25,0,6488280316,13,300,85,72,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1538461538461537
1e98HeU9Vrg_1,1e98HeU9Vrg,300.0,300.0,72.0,20s+,RANDOM_25,0,6488280316,219,300,240,21,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.2222222222222222
1nUOGZgSzZo_1,1nUOGZgSzZo,300.0,300.0,14.0,10-20s,RANDOM_25,0,6488280316,67,300,126,59,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.8571428571428571
1slvoNgzBLE_1,1slvoNgzBLE,299.0,299.0,5.0,5-10s,RANDOM_25,0,6488280316,39,299,104,65,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.5,5.4
1slvoNgzBLE_2,1slvoNgzBLE,299.0,299.0,3.0,2-5s,RANDOM_25,0,6488280316,29,299,97,68,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.666666666666667
1slvoNgzBLE_3,1slvoNgzBLE,299.0,299.0,10.0,10-20s,RANDOM_25,0,6488280316,35,299,101,66,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.5,1.2
1slvoNgzBLE_4,1slvoNgzBLE,299.0,299.0,3.0,2-5s,RANDOM_25,0,6488280316,13,299,85,72,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,49.5,4.0
1vCYiVvZ7VE_1,1vCYiVvZ7VE,296.0,296.0,3.0,2-5s,RANDOM_25,0,6488280316,11,296,83,72,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.5,3.3333333333333335
1vCYiVvZ7VE_2,1vCYiVvZ7VE,296.0,296.0,2.0,2-5s,RANDOM_25,0,6488280316,8,296,80,72,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
--0w1YA1Hm4_1,--0w1YA1Hm4,299.0,299.0,1.0,0-2s,RANDOM_25,1,6488280317,3,299,77,74,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,121.0,11.0
--0w1YA1Hm4_2,--0w1YA1Hm4,299.0,299.0,4.0,2-5s,RANDOM_25,1,6488280317,4,299,78,74,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5
--0w1YA1Hm4_3,--0w1YA1Hm4,299.0,299.0,2.0,2-5s,RANDOM_25,1,6488280317,4,299,78,74,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0
-AheI8Epim4_1,-AheI8Epim4,83.0,83.0,11.0,10-20s,RANDOM_25,1,6488280317,11,83,29,18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,72.5,0.36363636363636365
-AheI8Epim4_2,-AheI8Epim4,83.0,83.0,23.0,20s+,RANDOM_25,1,6488280317,50,83,59,9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.5,0.34782608695652173
-CcGuq0yoKo_1,-CcGuq0yoKo,299.0,299.0,5.0,5-10s,RANDOM_25,1,6488280317,8,299,81,73,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,232.0,2.2
-DmjkgWa-rw_1,-DmjkgWa-rw,158.0,158.0,47.0,20s+,RANDOM_25,1,6488280317,47,158,75,28,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,39.5,2.297872340425532
-EaZ7EJJUl0_1,-EaZ7EJJUl0,299.0,299.0,35.0,20s+,RANDOM_25,1,6488280317,64,299,123,59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.42857142857142855
-EaZ7EJJUl0_2,-EaZ7EJJUl0,299.0,299.0,184.0,20s+,RANDOM_25,1,6488280317,183,299,212,29,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,35.0,0.5217391304347826
-FW109cbv0g_1,-FW109cbv0g,96.0,96.0,3.0,2-5s,RANDOM_25,1,6488280317,16,96,36,20,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.3333333333333333
-FW109cbv0g_2,-FW109cbv0g,96.0,96.0,5.0,5-10s,RANDOM_25,1,6488280317,25,96,43,18,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.8
-FW109cbv0g_3,-FW109cbv0g,96.0,96.0,3.0,2-5s,RANDOM_25,1,6488280317,4,96,27,23,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
-FW109cbv0g_4,-FW109cbv0g,96.0,96.0,2.0,2-5s,RANDOM_25,1,6488280317,7,96,30,23,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0
-FW109cbv0g_5,-FW109cbv0g,96.0,96.0,3.0,2-5s,RANDOM_25,1,6488280317,4,96,27,23,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,55.0,1.6666666666666667
-JP1GqPEKtw_1,-JP1GqPEKtw,299.0,299.0,65.0,20s+,RANDOM_25,1,6488280317,204,299,228,24,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,39.0,0.24615384615384617
-NrFeH-kBSM_1,-NrFeH-kBSM,300.0,300.0,5.0,5-10s,RANDOM_25,1,6488280317,5,300,79,74,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,161.0,2.2
-NrFeH-kBSM_2,-NrFeH-kBSM,300.0,300.0,1.0,0-2s,RANDOM_25,1,6488280317,2,300,77,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,13.0
-NrFeH-kBSM_3,-NrFeH-kBSM,300.0,300.0,11.0,10-20s,RANDOM_25,1,6488280317,11,300,84,73,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1818181818181819
-NrFeH-kBSM_4,-NrFeH-kBSM,300.0,300.0,4.0,2-5s,RANDOM_25,1,6488280317,4,300,78,74,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,2.75
-aYumc8KoXg_1,-aYumc8KoXg,74.0,74.0,5.0,5-10s,RANDOM_25,1,6488280317,19,74,33,14,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.6
-mhFGevxLUg_1,-mhFGevxLUg,300.0,300.0,12.0,10-20s,RANDOM_25,1,6488280317,12,300,84,72,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.3333333333333333
-mhFGevxLUg_2,-mhFGevxLUg,300.0,300.0,7.0,5-10s,RANDOM_25,1,6488280317,7,300,81,74,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,111.5,1.4285714285714286
-mhFGevxLUg_3,-mhFGevxLUg,300.0,300.0,4.0,2-5s,RANDOM_25,1,6488280317,4,300,78,74,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,142.5,2.25
-nQHwrRLfc0_1,-nQHwrRLfc0,165.0,165.0,8.0,5-10s,RANDOM_25,1,6488280317,8,165,48,40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25
-nQHwrRLfc0_2,-nQHwrRLfc0,165.0,165.0,1.0,0-2s,RANDOM_25,1,6488280317,1,165,42,41,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0
-nQHwrRLfc0_3,-nQHwrRLfc0,165.0,165.0,8.0,5-10s,RANDOM_25,1,6488280317,8,165,48,40,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,1.625
-nQHwrRLfc0_4,-nQHwrRLfc0,165.0,165.0,9.0,5-10s,RANDOM_25,1,6488280317,9,165,48,39,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,142.5,1.1111111111111112
-oy0BkpMGAk_1,-oy0BkpMGAk,80.0,80.0,4.0,2-5s,RANDOM_25,1,6488280317,4,80,23,19,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.5,0.75
-oy0BkpMGAk_2,-oy0BkpMGAk,80.0,80.0,9.0,5-10s,RANDOM_25,1,6488280317,9,80,27,18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,43.5,0.2222222222222222
-oy0BkpMGAk_3,-oy0BkpMGAk,80.0,80.0,2.0,2-5s,RANDOM_25,1,6488280317,2,80,22,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0
096oTVzc5Gs_1,096oTVzc5Gs,129.0,129.0,6.0,5-10s,RANDOM_25,1,6488280317,6,129,37,31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5,1.5
096oTVzc5Gs_2,096oTVzc5Gs,129.0,129.0,6.0,5-10s,RANDOM_25,1,6488280317,8,129,39,31,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.5,1.5
096oTVzc5Gs_3,096oTVzc5Gs,129.0,129.0,11.0,10-20s,RANDOM_25,1,6488280317,23,129,50,27,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.45454545454545453
096oTVzc5Gs_4,096oTVzc5Gs,129.0,129.0,1.0,0-2s,RANDOM_25,1,6488280317,1,129,33,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,3.0
0AsXkZkqelg_1,0AsXkZkqelg,172.0,172.0,4.0,2-5s,RANDOM_25,1,6488280317,4,172,46,42,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.5
0AsXkZkqelg_2,0AsXkZkqelg,172.0,172.0,3.0,2-5s,RANDOM_25,1,6488280317,3,172,46,43,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,4.666666666666667
0AsXkZkqelg_3,0AsXkZkqelg,172.0,172.0,151.0,20s+,RANDOM_25,1,6488280317,151,172,157,6,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.9735099337748344
0AsXkZkqelg_4,0AsXkZkqelg,172.0,172.0,5.0,5-10s,RANDOM_25,1,6488280317,15,172,55,40,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,84.0,0.8
0Dt-pH0pW-Y_1,0Dt-pH0pW-Y,77.0,77.0,17.0,10-20s,RANDOM_25,1,6488280317,19,77,34,15,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,19.5,0.23529411764705882
0G7rb74R-2A_1,0G7rb74R-2A,299.0,299.0,19.0,10-20s,RANDOM_25,1,6488280317,61,299,121,60,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,0.6842105263157895
0G7rb74R-2A_2,0G7rb74R-2A,299.0,299.0,12.0,10-20s,RANDOM_25,1,6488280317,59,299,119,60,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.8333333333333334
0On6-JiVwRs_1,0On6-JiVwRs,143.0,143.0,10.0,10-20s,RANDOM_25,1,6488280317,62,143,83,21,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.5,1.4
0_K6OKtoBBU_1,0_K6OKtoBBU,61.0,61.0,2.0,2-5s,RANDOM_25,1,6488280317,4,61,19,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0
0_K6OKtoBBU_2,0_K6OKtoBBU,61.0,61.0,15.0,10-20s,RANDOM_25,1,6488280317,15,61,27,12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,17.5,0.26666666666666666
0_K6OKtoBBU_3,0_K6OKtoBBU,61.0,61.0,2.0,2-5s,RANDOM_25,1,6488280317,4,61,19,15,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0
0_ogYGDGDco_1,0_ogYGDGDco,71.0,71.0,37.0,20s+,RANDOM_25,1,6488280317,37,71,46,9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.24324324324324326
0a9wVat2PWk_1,0a9wVat2PWk,300.0,300.0,8.0,5-10s,RANDOM_25,1,6488280317,24,300,93,69,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.25
0a9wVat2PWk_2,0a9wVat2PWk,300.0,300.0,4.0,2-5s,RANDOM_25,1,6488280317,6,300,80,74,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0
0a9wVat2PWk_3,0a9wVat2PWk,300.0,300.0,3.0,2-5s,RANDOM_25,1,6488280317,9,300,82,73,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,4.333333333333333
0a9wVat2PWk_4,0a9wVat2PWk,300.0,300.0,4.0,2-5s,RANDOM_25,1,6488280317,4,300,78,74,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,239.0,4.5
0fMXnvD38zI_1,0fMXnvD38zI,300.0,300.0,2.0,2-5s,RANDOM_25,1,6488280317,2,300,77,75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.5,7.5
0fMXnvD38zI_2,0fMXnvD38zI,300.0,300.0,8.0,5-10s,RANDOM_25,1,6488280317,12,300,84,72,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,4.25
0jGH7A_hpBM_1,0jGH7A_hpBM,221.0,221.0,25.0,20s+,RANDOM_25,1,6488280317,43,221,88,45,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.68
0jGH7A_hpBM_2,0jGH7A_hpBM,221.0,221.0,8.0,5-10s,RANDOM_25,1,6488280317,8,221,62,54,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5,0.875
0jGH7A_hpBM_3,0jGH7A_hpBM,221.0,221.0,8.0,5-10s,RANDOM_25,1,6488280317,8,221,62,54,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,134.0,6.5
0qbHT34qTZE_1,0qbHT34qTZE,300.0,300.0,6.0,5-10s,RANDOM_25,1,6488280317,6,300,80,74,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,119.0,2.3333333333333335
0qbHT34qTZE_2,0qbHT34qTZE,300.0,300.0,65.0,20s+,RANDOM_25,1,6488280317,187,300,216,29,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.5,0.23076923076923078
0rSETXszQM0_1,0rSETXszQM0,112.0,112.0,8.0,5-10s,RANDOM_25,1,6488280317,8,112,34,26,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,26.5,0.625
0rSETXszQM0_2,0rSETXszQM0,112.0,112.0,5.0,5-10s,RANDOM_25,1,6488280317,5,112,32,27,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
0ury8KHQdL4_1,0ury8KHQdL4,299.0,299.0,33.0,20s+,RANDOM_25,1,6488280317,33,299,100,67,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,0.5757575757575758
0yETgW44MZU_1,0yETgW44MZU,90.0,90.0,21.0,20s+,RANDOM_25,1,6488280317,27,90,43,16,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.7619047619047619
0yETgW44MZU_2,0yETgW44MZU,90.0,90.0,4.0,2-5s,RANDOM_25,1,6488280317,6,90,27,21,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,47.5,3.25
