qid,vid,duration_bin,gt_duration_sec,audio_duration_sec,hard_center_hit10_2s,random25_center_hit10_2s_mean,hard_minus_random_center,cohort,p3_location_failure,condition,active_layer,removed_token_count,full_center_hit10_2s,intervention_center_hit10_2s,intervention_minus_full_center_pp,intervention_oracle10_iou07,intervention_width_gt_ratio
1slvoNgzBLE_2,1slvoNgzBLE,2-5s,3.0,299.0,1.0,1.0,0.0,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,6,1.0,1.0,0.0,0.0,7.0
1slvoNgzBLE_2,1slvoNgzBLE,2-5s,3.0,299.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,6,1.0,1.0,0.0,0.0,7.333333333333333
1slvoNgzBLE_2,1slvoNgzBLE,2-5s,3.0,299.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,6,1.0,1.0,0.0,0.0,7.0
1slvoNgzBLE_2,1slvoNgzBLE,2-5s,3.0,299.0,1.0,1.0,0.0,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,6,1.0,1.0,0.0,0.0,7.0
1slvoNgzBLE_4,1slvoNgzBLE,2-5s,3.0,299.0,1.0,0.6,0.4,control,1,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,2,0.0,0.0,0.0,0.0,3.3333333333333335
1slvoNgzBLE_4,1slvoNgzBLE,2-5s,3.0,299.0,1.0,0.6,0.4,control,1,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,2,0.0,0.0,0.0,0.0,4.333333333333333
1slvoNgzBLE_4,1slvoNgzBLE,2-5s,3.0,299.0,1.0,0.6,0.4,control,1,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,2,0.0,0.0,0.0,0.0,3.3333333333333335
1slvoNgzBLE_4,1slvoNgzBLE,2-5s,3.0,299.0,1.0,0.6,0.4,control,1,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,2,0.0,0.0,0.0,0.0,3.3333333333333335
1vCYiVvZ7VE_1,1vCYiVvZ7VE,2-5s,3.0,296.0,1.0,0.5,0.5,control,1,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,2,0.0,0.0,0.0,0.0,3.6666666666666665
1vCYiVvZ7VE_1,1vCYiVvZ7VE,2-5s,3.0,296.0,1.0,0.5,0.5,control,1,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,2,0.0,0.0,0.0,0.0,3.0
1vCYiVvZ7VE_1,1vCYiVvZ7VE,2-5s,3.0,296.0,1.0,0.5,0.5,control,1,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,2,0.0,0.0,0.0,0.0,3.3333333333333335
1vCYiVvZ7VE_1,1vCYiVvZ7VE,2-5s,3.0,296.0,1.0,0.5,0.5,control,1,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,2,0.0,0.0,0.0,0.0,3.3333333333333335
1vCYiVvZ7VE_2,1vCYiVvZ7VE,2-5s,2.0,296.0,1.0,0.7,0.30000000000000004,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,1,1.0,1.0,0.0,0.0,4.0
1vCYiVvZ7VE_2,1vCYiVvZ7VE,2-5s,2.0,296.0,1.0,0.7,0.30000000000000004,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,1,1.0,1.0,0.0,0.0,4.0
1vCYiVvZ7VE_2,1vCYiVvZ7VE,2-5s,2.0,296.0,1.0,0.7,0.30000000000000004,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,1,1.0,1.0,0.0,0.0,4.0
1vCYiVvZ7VE_2,1vCYiVvZ7VE,2-5s,2.0,296.0,1.0,0.7,0.30000000000000004,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,1,1.0,1.0,0.0,0.0,4.0
27HIamF8pKo_1,27HIamF8pKo,2-5s,3.0,140.0,1.0,1.0,0.0,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,16,1.0,1.0,0.0,1.0,2.0
27HIamF8pKo_1,27HIamF8pKo,2-5s,3.0,140.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,16,1.0,1.0,0.0,1.0,1.3333333333333333
27HIamF8pKo_1,27HIamF8pKo,2-5s,3.0,140.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,16,1.0,1.0,0.0,1.0,1.3333333333333333
27HIamF8pKo_1,27HIamF8pKo,2-5s,3.0,140.0,1.0,1.0,0.0,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,16,1.0,1.0,0.0,1.0,1.3333333333333333
27HIamF8pKo_3,27HIamF8pKo,0-2s,1.0,140.0,0.0,0.7,-0.7,harmful,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,15,1.0,1.0,0.0,0.0,17.0
27HIamF8pKo_3,27HIamF8pKo,0-2s,1.0,140.0,0.0,0.7,-0.7,harmful,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,15,1.0,1.0,0.0,0.0,17.0
27HIamF8pKo_3,27HIamF8pKo,0-2s,1.0,140.0,0.0,0.7,-0.7,harmful,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,15,1.0,1.0,0.0,0.0,13.0
27HIamF8pKo_3,27HIamF8pKo,0-2s,1.0,140.0,0.0,0.7,-0.7,harmful,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,15,1.0,1.0,0.0,0.0,13.0
2JutOgAnqWA_2,2JutOgAnqWA,2-5s,4.0,214.0,0.0,0.0,0.0,control,1,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,21,0.0,0.0,0.0,0.0,3.5
2JutOgAnqWA_2,2JutOgAnqWA,2-5s,4.0,214.0,0.0,0.0,0.0,control,1,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,21,0.0,0.0,0.0,0.0,4.25
2JutOgAnqWA_2,2JutOgAnqWA,2-5s,4.0,214.0,0.0,0.0,0.0,control,1,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,21,0.0,0.0,0.0,0.0,3.75
2JutOgAnqWA_2,2JutOgAnqWA,2-5s,4.0,214.0,0.0,0.0,0.0,control,1,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,21,0.0,0.0,0.0,0.0,3.75
2KEfkDO6hlA_1,2KEfkDO6hlA,2-5s,3.0,233.0,1.0,0.5,0.5,control,1,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,6,0.0,0.0,0.0,0.0,2.3333333333333335
2KEfkDO6hlA_1,2KEfkDO6hlA,2-5s,3.0,233.0,1.0,0.5,0.5,control,1,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,6,0.0,0.0,0.0,0.0,2.0
2KEfkDO6hlA_1,2KEfkDO6hlA,2-5s,3.0,233.0,1.0,0.5,0.5,control,1,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,6,0.0,0.0,0.0,0.0,2.0
2KEfkDO6hlA_1,2KEfkDO6hlA,2-5s,3.0,233.0,1.0,0.5,0.5,control,1,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,6,0.0,0.0,0.0,0.0,2.0
2KR0C5ysO8o_1,2KR0C5ysO8o,2-5s,4.0,137.0,1.0,1.0,0.0,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,6,1.0,1.0,0.0,0.0,1.5
2KR0C5ysO8o_1,2KR0C5ysO8o,2-5s,4.0,137.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,6,1.0,1.0,0.0,0.0,1.5
2KR0C5ysO8o_1,2KR0C5ysO8o,2-5s,4.0,137.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,6,1.0,1.0,0.0,0.0,1.75
2KR0C5ysO8o_1,2KR0C5ysO8o,2-5s,4.0,137.0,1.0,1.0,0.0,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,6,1.0,1.0,0.0,0.0,1.75
2KR0C5ysO8o_2,2KR0C5ysO8o,2-5s,2.0,137.0,1.0,0.8,0.19999999999999996,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,14,1.0,1.0,0.0,0.0,2.5
2KR0C5ysO8o_2,2KR0C5ysO8o,2-5s,2.0,137.0,1.0,0.8,0.19999999999999996,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,14,1.0,1.0,0.0,0.0,2.5
2KR0C5ysO8o_2,2KR0C5ysO8o,2-5s,2.0,137.0,1.0,0.8,0.19999999999999996,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,14,1.0,1.0,0.0,0.0,3.0
2KR0C5ysO8o_2,2KR0C5ysO8o,2-5s,2.0,137.0,1.0,0.8,0.19999999999999996,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,14,1.0,1.0,0.0,0.0,3.0
2RjqBRzmxaM_3,2RjqBRzmxaM,2-5s,2.0,122.0,1.0,0.8,0.19999999999999996,control,1,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,16,0.0,1.0,100.0,0.0,2.5
2RjqBRzmxaM_3,2RjqBRzmxaM,2-5s,2.0,122.0,1.0,0.8,0.19999999999999996,control,1,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,16,0.0,0.0,0.0,0.0,2.5
2RjqBRzmxaM_3,2RjqBRzmxaM,2-5s,2.0,122.0,1.0,0.8,0.19999999999999996,control,1,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,16,0.0,0.0,0.0,0.0,2.5
2RjqBRzmxaM_3,2RjqBRzmxaM,2-5s,2.0,122.0,1.0,0.8,0.19999999999999996,control,1,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,16,0.0,0.0,0.0,0.0,2.5
2RjqBRzmxaM_4,2RjqBRzmxaM,2-5s,4.0,122.0,1.0,0.9,0.09999999999999998,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,5,1.0,1.0,0.0,0.0,1.0
2RjqBRzmxaM_4,2RjqBRzmxaM,2-5s,4.0,122.0,1.0,0.9,0.09999999999999998,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,5,1.0,1.0,0.0,1.0,1.25
2RjqBRzmxaM_4,2RjqBRzmxaM,2-5s,4.0,122.0,1.0,0.9,0.09999999999999998,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,5,1.0,1.0,0.0,1.0,0.75
2RjqBRzmxaM_4,2RjqBRzmxaM,2-5s,4.0,122.0,1.0,0.9,0.09999999999999998,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,5,1.0,1.0,0.0,1.0,0.75
2RjqBRzmxaM_5,2RjqBRzmxaM,2-5s,2.0,122.0,1.0,1.0,0.0,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,25,1.0,1.0,0.0,0.0,8.5
2RjqBRzmxaM_5,2RjqBRzmxaM,2-5s,2.0,122.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,25,1.0,1.0,0.0,0.0,9.5
2RjqBRzmxaM_5,2RjqBRzmxaM,2-5s,2.0,122.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,25,1.0,1.0,0.0,0.0,7.0
2RjqBRzmxaM_5,2RjqBRzmxaM,2-5s,2.0,122.0,1.0,1.0,0.0,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,25,1.0,1.0,0.0,0.0,7.0
2a6GNu6uCDE_3,2a6GNu6uCDE,2-5s,3.0,299.0,1.0,0.9,0.09999999999999998,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,5,1.0,1.0,0.0,0.0,3.3333333333333335
2a6GNu6uCDE_3,2a6GNu6uCDE,2-5s,3.0,299.0,1.0,0.9,0.09999999999999998,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,5,1.0,1.0,0.0,0.0,3.3333333333333335
2a6GNu6uCDE_3,2a6GNu6uCDE,2-5s,3.0,299.0,1.0,0.9,0.09999999999999998,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,5,1.0,1.0,0.0,0.0,3.3333333333333335
2a6GNu6uCDE_3,2a6GNu6uCDE,2-5s,3.0,299.0,1.0,0.9,0.09999999999999998,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,5,1.0,1.0,0.0,0.0,3.3333333333333335
3RultJjvTWI_2,3RultJjvTWI,0-2s,1.0,299.0,0.0,0.1,-0.1,harmful,1,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,10,0.0,0.0,0.0,0.0,12.0
3RultJjvTWI_2,3RultJjvTWI,0-2s,1.0,299.0,0.0,0.1,-0.1,harmful,1,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,10,0.0,0.0,0.0,0.0,9.0
3RultJjvTWI_2,3RultJjvTWI,0-2s,1.0,299.0,0.0,0.1,-0.1,harmful,1,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,10,0.0,0.0,0.0,0.0,7.0
3RultJjvTWI_2,3RultJjvTWI,0-2s,1.0,299.0,0.0,0.1,-0.1,harmful,1,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,10,0.0,0.0,0.0,0.0,7.0
3VHpLxtd498_1,3VHpLxtd498,0-2s,1.0,242.0,0.0,0.0,0.0,control,1,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,1,0.0,0.0,0.0,0.0,13.0
3VHpLxtd498_1,3VHpLxtd498,0-2s,1.0,242.0,0.0,0.0,0.0,control,1,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,1,0.0,0.0,0.0,0.0,14.0
3VHpLxtd498_1,3VHpLxtd498,0-2s,1.0,242.0,0.0,0.0,0.0,control,1,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,1,0.0,0.0,0.0,0.0,13.0
3VHpLxtd498_1,3VHpLxtd498,0-2s,1.0,242.0,0.0,0.0,0.0,control,1,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,1,0.0,0.0,0.0,0.0,13.0
3VHpLxtd498_3,3VHpLxtd498,0-2s,1.0,242.0,0.0,0.3,-0.3,harmful,1,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,1,0.0,0.0,0.0,0.0,12.0
3VHpLxtd498_3,3VHpLxtd498,0-2s,1.0,242.0,0.0,0.3,-0.3,harmful,1,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,1,0.0,0.0,0.0,0.0,12.0
3VHpLxtd498_3,3VHpLxtd498,0-2s,1.0,242.0,0.0,0.3,-0.3,harmful,1,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,1,0.0,0.0,0.0,0.0,12.0
3VHpLxtd498_3,3VHpLxtd498,0-2s,1.0,242.0,0.0,0.3,-0.3,harmful,1,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,1,0.0,0.0,0.0,0.0,12.0
3VHpLxtd498_4,3VHpLxtd498,2-5s,3.0,242.0,0.0,0.6,-0.6,harmful,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,1,0.0,0.0,0.0,0.0,5.333333333333333
3VHpLxtd498_4,3VHpLxtd498,2-5s,3.0,242.0,0.0,0.6,-0.6,harmful,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,1,0.0,0.0,0.0,0.0,5.0
3VHpLxtd498_4,3VHpLxtd498,2-5s,3.0,242.0,0.0,0.6,-0.6,harmful,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,1,0.0,0.0,0.0,0.0,5.333333333333333
3VHpLxtd498_4,3VHpLxtd498,2-5s,3.0,242.0,0.0,0.6,-0.6,harmful,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,1,0.0,0.0,0.0,0.0,5.333333333333333
3qTL7QRk-tg_4,3qTL7QRk-tg,2-5s,3.0,189.0,1.0,1.0,0.0,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,15,1.0,1.0,0.0,0.0,3.0
3qTL7QRk-tg_4,3qTL7QRk-tg,2-5s,3.0,189.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,15,1.0,1.0,0.0,0.0,3.3333333333333335
3qTL7QRk-tg_4,3qTL7QRk-tg,2-5s,3.0,189.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,15,1.0,1.0,0.0,0.0,3.0
3qTL7QRk-tg_4,3qTL7QRk-tg,2-5s,3.0,189.0,1.0,1.0,0.0,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,15,1.0,1.0,0.0,0.0,3.0
3rna9zo5ZOs_2,3rna9zo5ZOs,2-5s,3.0,68.0,1.0,1.0,0.0,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,5,1.0,1.0,0.0,1.0,1.0
3rna9zo5ZOs_2,3rna9zo5ZOs,2-5s,3.0,68.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,5,1.0,1.0,0.0,1.0,1.0
3rna9zo5ZOs_2,3rna9zo5ZOs,2-5s,3.0,68.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,5,1.0,1.0,0.0,1.0,0.6666666666666666
3rna9zo5ZOs_2,3rna9zo5ZOs,2-5s,3.0,68.0,1.0,1.0,0.0,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,5,1.0,1.0,0.0,1.0,0.6666666666666666
3xDZ-kdGE3o_2,3xDZ-kdGE3o,2-5s,3.0,65.0,1.0,1.0,0.0,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,3,1.0,1.0,0.0,0.0,0.6666666666666666
3xDZ-kdGE3o_2,3xDZ-kdGE3o,2-5s,3.0,65.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,3,1.0,1.0,0.0,1.0,0.6666666666666666
3xDZ-kdGE3o_2,3xDZ-kdGE3o,2-5s,3.0,65.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,3,1.0,1.0,0.0,0.0,0.6666666666666666
3xDZ-kdGE3o_2,3xDZ-kdGE3o,2-5s,3.0,65.0,1.0,1.0,0.0,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,3,1.0,1.0,0.0,0.0,0.6666666666666666
473wBEwC35M_1,473wBEwC35M,2-5s,2.0,300.0,0.0,0.3,-0.3,harmful,1,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,2,1.0,1.0,0.0,0.0,7.5
473wBEwC35M_1,473wBEwC35M,2-5s,2.0,300.0,0.0,0.3,-0.3,harmful,1,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,2,1.0,1.0,0.0,0.0,7.5
473wBEwC35M_1,473wBEwC35M,2-5s,2.0,300.0,0.0,0.3,-0.3,harmful,1,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,2,1.0,1.0,0.0,0.0,7.5
473wBEwC35M_1,473wBEwC35M,2-5s,2.0,300.0,0.0,0.3,-0.3,harmful,1,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,2,1.0,1.0,0.0,0.0,7.5
4CAMv5nlr-0_1,4CAMv5nlr-0,2-5s,3.0,113.0,1.0,1.0,0.0,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,17,1.0,1.0,0.0,0.0,1.3333333333333333
4CAMv5nlr-0_1,4CAMv5nlr-0,2-5s,3.0,113.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,17,1.0,1.0,0.0,0.0,1.6666666666666667
4CAMv5nlr-0_1,4CAMv5nlr-0,2-5s,3.0,113.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,17,1.0,1.0,0.0,0.0,1.0
4CAMv5nlr-0_1,4CAMv5nlr-0,2-5s,3.0,113.0,1.0,1.0,0.0,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,17,1.0,1.0,0.0,0.0,1.0
4CAMv5nlr-0_2,4CAMv5nlr-0,2-5s,3.0,113.0,1.0,1.0,0.0,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,2,1.0,1.0,0.0,1.0,1.0
4CAMv5nlr-0_2,4CAMv5nlr-0,2-5s,3.0,113.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,2,1.0,1.0,0.0,1.0,1.0
4CAMv5nlr-0_2,4CAMv5nlr-0,2-5s,3.0,113.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,2,1.0,1.0,0.0,1.0,1.0
4CAMv5nlr-0_2,4CAMv5nlr-0,2-5s,3.0,113.0,1.0,1.0,0.0,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,2,1.0,1.0,0.0,1.0,1.0
4IeDBwyQ9ZQ_4,4IeDBwyQ9ZQ,2-5s,3.0,300.0,1.0,0.9,0.09999999999999998,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,4,1.0,1.0,0.0,0.0,2.6666666666666665
4IeDBwyQ9ZQ_4,4IeDBwyQ9ZQ,2-5s,3.0,300.0,1.0,0.9,0.09999999999999998,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,4,1.0,1.0,0.0,0.0,2.6666666666666665
4IeDBwyQ9ZQ_4,4IeDBwyQ9ZQ,2-5s,3.0,300.0,1.0,0.9,0.09999999999999998,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,4,1.0,1.0,0.0,0.0,3.0
4IeDBwyQ9ZQ_4,4IeDBwyQ9ZQ,2-5s,3.0,300.0,1.0,0.9,0.09999999999999998,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,4,1.0,1.0,0.0,0.0,3.0
4UPOUGVMlEs_3,4UPOUGVMlEs,2-5s,2.0,84.0,0.0,0.9,-0.9,harmful,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,4,1.0,1.0,0.0,0.0,1.5
4UPOUGVMlEs_3,4UPOUGVMlEs,2-5s,2.0,84.0,0.0,0.9,-0.9,harmful,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,4,1.0,1.0,0.0,0.0,1.5
4UPOUGVMlEs_3,4UPOUGVMlEs,2-5s,2.0,84.0,0.0,0.9,-0.9,harmful,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,4,1.0,1.0,0.0,0.0,1.5
4UPOUGVMlEs_3,4UPOUGVMlEs,2-5s,2.0,84.0,0.0,0.9,-0.9,harmful,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,4,1.0,1.0,0.0,0.0,1.5
4_DjmCg8Ra8_1,4_DjmCg8Ra8,0-2s,1.0,196.0,0.0,0.0,0.0,control,1,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,6,0.0,0.0,0.0,0.0,8.0
4_DjmCg8Ra8_1,4_DjmCg8Ra8,0-2s,1.0,196.0,0.0,0.0,0.0,control,1,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,6,0.0,0.0,0.0,0.0,8.0
4_DjmCg8Ra8_1,4_DjmCg8Ra8,0-2s,1.0,196.0,0.0,0.0,0.0,control,1,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,6,0.0,0.0,0.0,0.0,8.0
4_DjmCg8Ra8_1,4_DjmCg8Ra8,0-2s,1.0,196.0,0.0,0.0,0.0,control,1,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,6,0.0,0.0,0.0,0.0,8.0
4ftDFi4684Y_1,4ftDFi4684Y,2-5s,2.0,115.0,1.0,0.6,0.4,control,1,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,5,0.0,1.0,100.0,0.0,3.0
4ftDFi4684Y_1,4ftDFi4684Y,2-5s,2.0,115.0,1.0,0.6,0.4,control,1,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,5,0.0,0.0,0.0,0.0,3.0
4ftDFi4684Y_1,4ftDFi4684Y,2-5s,2.0,115.0,1.0,0.6,0.4,control,1,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,5,0.0,1.0,100.0,0.0,3.0
4ftDFi4684Y_1,4ftDFi4684Y,2-5s,2.0,115.0,1.0,0.6,0.4,control,1,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,5,0.0,1.0,100.0,0.0,3.0
4fz0-Kx2oNs_1,4fz0-Kx2oNs,2-5s,4.0,300.0,0.0,0.0,0.0,control,1,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,9,0.0,0.0,0.0,0.0,2.5
4fz0-Kx2oNs_1,4fz0-Kx2oNs,2-5s,4.0,300.0,0.0,0.0,0.0,control,1,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,9,0.0,0.0,0.0,0.0,2.75
4fz0-Kx2oNs_1,4fz0-Kx2oNs,2-5s,4.0,300.0,0.0,0.0,0.0,control,1,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,9,0.0,0.0,0.0,0.0,2.75
4fz0-Kx2oNs_1,4fz0-Kx2oNs,2-5s,4.0,300.0,0.0,0.0,0.0,control,1,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,9,0.0,0.0,0.0,0.0,2.75
4fz0-Kx2oNs_3,4fz0-Kx2oNs,2-5s,2.0,300.0,1.0,1.0,0.0,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,18,1.0,1.0,0.0,0.0,3.5
4fz0-Kx2oNs_3,4fz0-Kx2oNs,2-5s,2.0,300.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,18,1.0,1.0,0.0,0.0,6.5
4fz0-Kx2oNs_3,4fz0-Kx2oNs,2-5s,2.0,300.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,18,1.0,1.0,0.0,0.0,4.0
4fz0-Kx2oNs_3,4fz0-Kx2oNs,2-5s,2.0,300.0,1.0,1.0,0.0,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,18,1.0,1.0,0.0,0.0,4.0
52IxrdTxGs4_2,52IxrdTxGs4,0-2s,1.0,213.0,0.0,0.9,-0.9,harmful,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,10,1.0,1.0,0.0,0.0,7.0
52IxrdTxGs4_2,52IxrdTxGs4,0-2s,1.0,213.0,0.0,0.9,-0.9,harmful,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,10,1.0,1.0,0.0,0.0,7.0
