qid,duration_bin,cohort,condition,replicate,full_hit,intervention_hit,transition
Hdxfbpnd2-8_4,0-2s,harmful,REMOVE_RANDOM,0,1,1,both_hit
Hdxfbpnd2-8_4,0-2s,harmful,REMOVE_RANDOM,1,1,1,both_hit
Hdxfbpnd2-8_4,0-2s,harmful,REMOVE_RANDOM,2,1,1,both_hit
Hdxfbpnd2-8_4,0-2s,harmful,REMOVE_RANDOM,3,1,1,both_hit
Hdxfbpnd2-8_4,0-2s,harmful,REMOVE_RANDOM,4,1,1,both_hit
Hdxfbpnd2-8_4,0-2s,harmful,REMOVE_RANDOM,5,1,1,both_hit
Hdxfbpnd2-8_4,0-2s,harmful,REMOVE_RANDOM,6,1,1,both_hit
Hdxfbpnd2-8_4,0-2s,harmful,REMOVE_RANDOM,7,1,1,both_hit
Hdxfbpnd2-8_4,0-2s,harmful,REMOVE_RANDOM,8,1,1,both_hit
Hdxfbpnd2-8_4,0-2s,harmful,REMOVE_RANDOM,9,1,1,both_hit
Hdxfbpnd2-8_4,0-2s,harmful,REMOVE_HARD,0,1,1,both_hit
HxZADVzNIqs_2,2-5s,control,REMOVE_RANDOM,0,1,0,hit_to_miss
HxZADVzNIqs_2,2-5s,control,REMOVE_RANDOM,1,1,1,both_hit
HxZADVzNIqs_2,2-5s,control,REMOVE_RANDOM,2,1,1,both_hit
HxZADVzNIqs_2,2-5s,control,REMOVE_RANDOM,3,1,0,hit_to_miss
HxZADVzNIqs_2,2-5s,control,REMOVE_RANDOM,4,1,0,hit_to_miss
HxZADVzNIqs_2,2-5s,control,REMOVE_RANDOM,5,1,1,both_hit
HxZADVzNIqs_2,2-5s,control,REMOVE_RANDOM,6,1,1,both_hit
HxZADVzNIqs_2,2-5s,control,REMOVE_RANDOM,7,1,0,hit_to_miss
HxZADVzNIqs_2,2-5s,control,REMOVE_RANDOM,8,1,0,hit_to_miss
HxZADVzNIqs_2,2-5s,control,REMOVE_RANDOM,9,1,1,both_hit
HxZADVzNIqs_2,2-5s,control,REMOVE_HARD,0,1,0,hit_to_miss
HxZADVzNIqs_3,2-5s,control,REMOVE_RANDOM,0,0,0,both_miss
HxZADVzNIqs_3,2-5s,control,REMOVE_RANDOM,1,0,0,both_miss
HxZADVzNIqs_3,2-5s,control,REMOVE_RANDOM,2,0,0,both_miss
HxZADVzNIqs_3,2-5s,control,REMOVE_RANDOM,3,0,0,both_miss
HxZADVzNIqs_3,2-5s,control,REMOVE_RANDOM,4,0,0,both_miss
HxZADVzNIqs_3,2-5s,control,REMOVE_RANDOM,5,0,0,both_miss
HxZADVzNIqs_3,2-5s,control,REMOVE_RANDOM,6,0,0,both_miss
HxZADVzNIqs_3,2-5s,control,REMOVE_RANDOM,7,0,0,both_miss
HxZADVzNIqs_3,2-5s,control,REMOVE_RANDOM,8,0,0,both_miss
HxZADVzNIqs_3,2-5s,control,REMOVE_RANDOM,9,0,0,both_miss
HxZADVzNIqs_3,2-5s,control,REMOVE_HARD,0,0,0,both_miss
I4HpYGMMsz4_1,2-5s,harmful,REMOVE_RANDOM,0,0,0,both_miss
I4HpYGMMsz4_1,2-5s,harmful,REMOVE_RANDOM,1,0,0,both_miss
I4HpYGMMsz4_1,2-5s,harmful,REMOVE_RANDOM,2,0,0,both_miss
I4HpYGMMsz4_1,2-5s,harmful,REMOVE_RANDOM,3,0,0,both_miss
I4HpYGMMsz4_1,2-5s,harmful,REMOVE_RANDOM,4,0,0,both_miss
I4HpYGMMsz4_1,2-5s,harmful,REMOVE_RANDOM,5,0,0,both_miss
I4HpYGMMsz4_1,2-5s,harmful,REMOVE_RANDOM,6,0,0,both_miss
I4HpYGMMsz4_1,2-5s,harmful,REMOVE_RANDOM,7,0,0,both_miss
I4HpYGMMsz4_1,2-5s,harmful,REMOVE_RANDOM,8,0,0,both_miss
I4HpYGMMsz4_1,2-5s,harmful,REMOVE_RANDOM,9,0,0,both_miss
I4HpYGMMsz4_1,2-5s,harmful,REMOVE_HARD,0,0,0,both_miss
IJ6pm5Kns8A_1,2-5s,harmful,REMOVE_RANDOM,0,0,0,both_miss
IJ6pm5Kns8A_1,2-5s,harmful,REMOVE_RANDOM,1,0,0,both_miss
IJ6pm5Kns8A_1,2-5s,harmful,REMOVE_RANDOM,2,0,0,both_miss
IJ6pm5Kns8A_1,2-5s,harmful,REMOVE_RANDOM,3,0,0,both_miss
IJ6pm5Kns8A_1,2-5s,harmful,REMOVE_RANDOM,4,0,0,both_miss
IJ6pm5Kns8A_1,2-5s,harmful,REMOVE_RANDOM,5,0,0,both_miss
IJ6pm5Kns8A_1,2-5s,harmful,REMOVE_RANDOM,6,0,0,both_miss
IJ6pm5Kns8A_1,2-5s,harmful,REMOVE_RANDOM,7,0,0,both_miss
IJ6pm5Kns8A_1,2-5s,harmful,REMOVE_RANDOM,8,0,0,both_miss
IJ6pm5Kns8A_1,2-5s,harmful,REMOVE_RANDOM,9,0,0,both_miss
IJ6pm5Kns8A_1,2-5s,harmful,REMOVE_HARD,0,0,0,both_miss
IJ6pm5Kns8A_2,2-5s,control,REMOVE_RANDOM,0,1,1,both_hit
IJ6pm5Kns8A_2,2-5s,control,REMOVE_RANDOM,1,1,1,both_hit
IJ6pm5Kns8A_2,2-5s,control,REMOVE_RANDOM,2,1,1,both_hit
IJ6pm5Kns8A_2,2-5s,control,REMOVE_RANDOM,3,1,1,both_hit
IJ6pm5Kns8A_2,2-5s,control,REMOVE_RANDOM,4,1,1,both_hit
IJ6pm5Kns8A_2,2-5s,control,REMOVE_RANDOM,5,1,1,both_hit
IJ6pm5Kns8A_2,2-5s,control,REMOVE_RANDOM,6,1,1,both_hit
IJ6pm5Kns8A_2,2-5s,control,REMOVE_RANDOM,7,1,1,both_hit
IJ6pm5Kns8A_2,2-5s,control,REMOVE_RANDOM,8,1,1,both_hit
IJ6pm5Kns8A_2,2-5s,control,REMOVE_RANDOM,9,1,1,both_hit
IJ6pm5Kns8A_2,2-5s,control,REMOVE_HARD,0,1,1,both_hit
IsUG5SKWNZA_2,2-5s,harmful,REMOVE_RANDOM,0,1,1,both_hit
IsUG5SKWNZA_2,2-5s,harmful,REMOVE_RANDOM,1,1,1,both_hit
IsUG5SKWNZA_2,2-5s,harmful,REMOVE_RANDOM,2,1,1,both_hit
IsUG5SKWNZA_2,2-5s,harmful,REMOVE_RANDOM,3,1,1,both_hit
IsUG5SKWNZA_2,2-5s,harmful,REMOVE_RANDOM,4,1,1,both_hit
IsUG5SKWNZA_2,2-5s,harmful,REMOVE_RANDOM,5,1,1,both_hit
IsUG5SKWNZA_2,2-5s,harmful,REMOVE_RANDOM,6,1,1,both_hit
IsUG5SKWNZA_2,2-5s,harmful,REMOVE_RANDOM,7,1,1,both_hit
IsUG5SKWNZA_2,2-5s,harmful,REMOVE_RANDOM,8,1,1,both_hit
IsUG5SKWNZA_2,2-5s,harmful,REMOVE_RANDOM,9,1,1,both_hit
IsUG5SKWNZA_2,2-5s,harmful,REMOVE_HARD,0,1,1,both_hit
ItS07xtdi4s_3,2-5s,control,REMOVE_RANDOM,0,1,1,both_hit
ItS07xtdi4s_3,2-5s,control,REMOVE_RANDOM,1,1,1,both_hit
ItS07xtdi4s_3,2-5s,control,REMOVE_RANDOM,2,1,1,both_hit
ItS07xtdi4s_3,2-5s,control,REMOVE_RANDOM,3,1,1,both_hit
ItS07xtdi4s_3,2-5s,control,REMOVE_RANDOM,4,1,1,both_hit
ItS07xtdi4s_3,2-5s,control,REMOVE_RANDOM,5,1,1,both_hit
ItS07xtdi4s_3,2-5s,control,REMOVE_RANDOM,6,1,1,both_hit
ItS07xtdi4s_3,2-5s,control,REMOVE_RANDOM,7,1,1,both_hit
ItS07xtdi4s_3,2-5s,control,REMOVE_RANDOM,8,1,1,both_hit
ItS07xtdi4s_3,2-5s,control,REMOVE_RANDOM,9,1,1,both_hit
ItS07xtdi4s_3,2-5s,control,REMOVE_HARD,0,1,1,both_hit
ItS07xtdi4s_5,0-2s,harmful,REMOVE_RANDOM,0,1,1,both_hit
ItS07xtdi4s_5,0-2s,harmful,REMOVE_RANDOM,1,1,1,both_hit
ItS07xtdi4s_5,0-2s,harmful,REMOVE_RANDOM,2,1,1,both_hit
ItS07xtdi4s_5,0-2s,harmful,REMOVE_RANDOM,3,1,1,both_hit
ItS07xtdi4s_5,0-2s,harmful,REMOVE_RANDOM,4,1,1,both_hit
ItS07xtdi4s_5,0-2s,harmful,REMOVE_RANDOM,5,1,1,both_hit
ItS07xtdi4s_5,0-2s,harmful,REMOVE_RANDOM,6,1,1,both_hit
ItS07xtdi4s_5,0-2s,harmful,REMOVE_RANDOM,7,1,1,both_hit
ItS07xtdi4s_5,0-2s,harmful,REMOVE_RANDOM,8,1,1,both_hit
ItS07xtdi4s_5,0-2s,harmful,REMOVE_RANDOM,9,1,1,both_hit
ItS07xtdi4s_5,0-2s,harmful,REMOVE_HARD,0,1,1,both_hit
JC2ZrXzCX4Y_2,2-5s,control,REMOVE_RANDOM,0,0,0,both_miss
JC2ZrXzCX4Y_2,2-5s,control,REMOVE_RANDOM,1,0,0,both_miss
JC2ZrXzCX4Y_2,2-5s,control,REMOVE_RANDOM,2,0,0,both_miss
JC2ZrXzCX4Y_2,2-5s,control,REMOVE_RANDOM,3,0,0,both_miss
JC2ZrXzCX4Y_2,2-5s,control,REMOVE_RANDOM,4,0,0,both_miss
JC2ZrXzCX4Y_2,2-5s,control,REMOVE_RANDOM,5,0,0,both_miss
JC2ZrXzCX4Y_2,2-5s,control,REMOVE_RANDOM,6,0,0,both_miss
JC2ZrXzCX4Y_2,2-5s,control,REMOVE_RANDOM,7,0,0,both_miss
JC2ZrXzCX4Y_2,2-5s,control,REMOVE_RANDOM,8,0,0,both_miss
JC2ZrXzCX4Y_2,2-5s,control,REMOVE_RANDOM,9,0,0,both_miss
JC2ZrXzCX4Y_2,2-5s,control,REMOVE_HARD,0,0,0,both_miss
JZloTOdIY_c_3,2-5s,harmful,REMOVE_RANDOM,0,0,0,both_miss
JZloTOdIY_c_3,2-5s,harmful,REMOVE_RANDOM,1,0,0,both_miss
JZloTOdIY_c_3,2-5s,harmful,REMOVE_RANDOM,2,0,0,both_miss
JZloTOdIY_c_3,2-5s,harmful,REMOVE_RANDOM,3,0,0,both_miss
JZloTOdIY_c_3,2-5s,harmful,REMOVE_RANDOM,4,0,0,both_miss
JZloTOdIY_c_3,2-5s,harmful,REMOVE_RANDOM,5,0,0,both_miss
JZloTOdIY_c_3,2-5s,harmful,REMOVE_RANDOM,6,0,0,both_miss
JZloTOdIY_c_3,2-5s,harmful,REMOVE_RANDOM,7,0,0,both_miss
JZloTOdIY_c_3,2-5s,harmful,REMOVE_RANDOM,8,0,0,both_miss
JZloTOdIY_c_3,2-5s,harmful,REMOVE_RANDOM,9,0,0,both_miss
JZloTOdIY_c_3,2-5s,harmful,REMOVE_HARD,0,0,0,both_miss
JmWaRt8-u0s_1,2-5s,harmful,REMOVE_RANDOM,0,1,0,hit_to_miss
JmWaRt8-u0s_1,2-5s,harmful,REMOVE_RANDOM,1,1,1,both_hit
JmWaRt8-u0s_1,2-5s,harmful,REMOVE_RANDOM,2,1,0,hit_to_miss
JmWaRt8-u0s_1,2-5s,harmful,REMOVE_RANDOM,3,1,0,hit_to_miss
JmWaRt8-u0s_1,2-5s,harmful,REMOVE_RANDOM,4,1,0,hit_to_miss
JmWaRt8-u0s_1,2-5s,harmful,REMOVE_RANDOM,5,1,0,hit_to_miss
JmWaRt8-u0s_1,2-5s,harmful,REMOVE_RANDOM,6,1,0,hit_to_miss
JmWaRt8-u0s_1,2-5s,harmful,REMOVE_RANDOM,7,1,0,hit_to_miss
JmWaRt8-u0s_1,2-5s,harmful,REMOVE_RANDOM,8,1,0,hit_to_miss
JmWaRt8-u0s_1,2-5s,harmful,REMOVE_RANDOM,9,1,0,hit_to_miss
JmWaRt8-u0s_1,2-5s,harmful,REMOVE_HARD,0,1,0,hit_to_miss
K-7Y8yhcUiw_3,2-5s,harmful,REMOVE_RANDOM,0,0,0,both_miss
K-7Y8yhcUiw_3,2-5s,harmful,REMOVE_RANDOM,1,0,0,both_miss
K-7Y8yhcUiw_3,2-5s,harmful,REMOVE_RANDOM,2,0,0,both_miss
K-7Y8yhcUiw_3,2-5s,harmful,REMOVE_RANDOM,3,0,0,both_miss
K-7Y8yhcUiw_3,2-5s,harmful,REMOVE_RANDOM,4,0,0,both_miss
K-7Y8yhcUiw_3,2-5s,harmful,REMOVE_RANDOM,5,0,0,both_miss
K-7Y8yhcUiw_3,2-5s,harmful,REMOVE_RANDOM,6,0,0,both_miss
K-7Y8yhcUiw_3,2-5s,harmful,REMOVE_RANDOM,7,0,0,both_miss
K-7Y8yhcUiw_3,2-5s,harmful,REMOVE_RANDOM,8,0,0,both_miss
K-7Y8yhcUiw_3,2-5s,harmful,REMOVE_RANDOM,9,0,0,both_miss
K-7Y8yhcUiw_3,2-5s,harmful,REMOVE_HARD,0,0,1,miss_to_hit
K03ydb1uaoQ_1,2-5s,control,REMOVE_RANDOM,0,1,1,both_hit
K03ydb1uaoQ_1,2-5s,control,REMOVE_RANDOM,1,1,1,both_hit
K03ydb1uaoQ_1,2-5s,control,REMOVE_RANDOM,2,1,1,both_hit
K03ydb1uaoQ_1,2-5s,control,REMOVE_RANDOM,3,1,1,both_hit
K03ydb1uaoQ_1,2-5s,control,REMOVE_RANDOM,4,1,1,both_hit
K03ydb1uaoQ_1,2-5s,control,REMOVE_RANDOM,5,1,1,both_hit
K03ydb1uaoQ_1,2-5s,control,REMOVE_RANDOM,6,1,1,both_hit
K03ydb1uaoQ_1,2-5s,control,REMOVE_RANDOM,7,1,1,both_hit
K03ydb1uaoQ_1,2-5s,control,REMOVE_RANDOM,8,1,1,both_hit
K03ydb1uaoQ_1,2-5s,control,REMOVE_RANDOM,9,1,1,both_hit
K03ydb1uaoQ_1,2-5s,control,REMOVE_HARD,0,1,1,both_hit
KJhGuhNHToA_1,2-5s,control,REMOVE_RANDOM,0,0,0,both_miss
KJhGuhNHToA_1,2-5s,control,REMOVE_RANDOM,1,0,0,both_miss
KJhGuhNHToA_1,2-5s,control,REMOVE_RANDOM,2,0,0,both_miss
KJhGuhNHToA_1,2-5s,control,REMOVE_RANDOM,3,0,0,both_miss
KJhGuhNHToA_1,2-5s,control,REMOVE_RANDOM,4,0,0,both_miss
KJhGuhNHToA_1,2-5s,control,REMOVE_RANDOM,5,0,1,miss_to_hit
KJhGuhNHToA_1,2-5s,control,REMOVE_RANDOM,6,0,0,both_miss
KJhGuhNHToA_1,2-5s,control,REMOVE_RANDOM,7,0,0,both_miss
KJhGuhNHToA_1,2-5s,control,REMOVE_RANDOM,8,0,0,both_miss
KJhGuhNHToA_1,2-5s,control,REMOVE_RANDOM,9,0,0,both_miss
KJhGuhNHToA_1,2-5s,control,REMOVE_HARD,0,0,0,both_miss
KJhGuhNHToA_2,2-5s,control,REMOVE_RANDOM,0,1,1,both_hit
KJhGuhNHToA_2,2-5s,control,REMOVE_RANDOM,1,1,1,both_hit
KJhGuhNHToA_2,2-5s,control,REMOVE_RANDOM,2,1,1,both_hit
KJhGuhNHToA_2,2-5s,control,REMOVE_RANDOM,3,1,1,both_hit
KJhGuhNHToA_2,2-5s,control,REMOVE_RANDOM,4,1,1,both_hit
KJhGuhNHToA_2,2-5s,control,REMOVE_RANDOM,5,1,1,both_hit
KJhGuhNHToA_2,2-5s,control,REMOVE_RANDOM,6,1,1,both_hit
KJhGuhNHToA_2,2-5s,control,REMOVE_RANDOM,7,1,1,both_hit
KJhGuhNHToA_2,2-5s,control,REMOVE_RANDOM,8,1,1,both_hit
KJhGuhNHToA_2,2-5s,control,REMOVE_RANDOM,9,1,1,both_hit
KJhGuhNHToA_2,2-5s,control,REMOVE_HARD,0,1,1,both_hit
KJhGuhNHToA_4,2-5s,control,REMOVE_RANDOM,0,1,1,both_hit
KJhGuhNHToA_4,2-5s,control,REMOVE_RANDOM,1,1,1,both_hit
KJhGuhNHToA_4,2-5s,control,REMOVE_RANDOM,2,1,1,both_hit
KJhGuhNHToA_4,2-5s,control,REMOVE_RANDOM,3,1,1,both_hit
KJhGuhNHToA_4,2-5s,control,REMOVE_RANDOM,4,1,1,both_hit
KJhGuhNHToA_4,2-5s,control,REMOVE_RANDOM,5,1,1,both_hit
KJhGuhNHToA_4,2-5s,control,REMOVE_RANDOM,6,1,1,both_hit
KJhGuhNHToA_4,2-5s,control,REMOVE_RANDOM,7,1,1,both_hit
KJhGuhNHToA_4,2-5s,control,REMOVE_RANDOM,8,1,1,both_hit
KJhGuhNHToA_4,2-5s,control,REMOVE_RANDOM,9,1,1,both_hit
KJhGuhNHToA_4,2-5s,control,REMOVE_HARD,0,1,1,both_hit
K_Vre_-4KqU_2,2-5s,control,REMOVE_RANDOM,0,1,1,both_hit
K_Vre_-4KqU_2,2-5s,control,REMOVE_RANDOM,1,1,1,both_hit
K_Vre_-4KqU_2,2-5s,control,REMOVE_RANDOM,2,1,1,both_hit
K_Vre_-4KqU_2,2-5s,control,REMOVE_RANDOM,3,1,1,both_hit
K_Vre_-4KqU_2,2-5s,control,REMOVE_RANDOM,4,1,1,both_hit
K_Vre_-4KqU_2,2-5s,control,REMOVE_RANDOM,5,1,1,both_hit
K_Vre_-4KqU_2,2-5s,control,REMOVE_RANDOM,6,1,1,both_hit
K_Vre_-4KqU_2,2-5s,control,REMOVE_RANDOM,7,1,1,both_hit
K_Vre_-4KqU_2,2-5s,control,REMOVE_RANDOM,8,1,1,both_hit
K_Vre_-4KqU_2,2-5s,control,REMOVE_RANDOM,9,1,1,both_hit
K_Vre_-4KqU_2,2-5s,control,REMOVE_HARD,0,1,1,both_hit
Kel-hfZ_9h8_4,0-2s,harmful,REMOVE_RANDOM,0,0,0,both_miss
Kel-hfZ_9h8_4,0-2s,harmful,REMOVE_RANDOM,1,0,0,both_miss
Kel-hfZ_9h8_4,0-2s,harmful,REMOVE_RANDOM,2,0,0,both_miss
Kel-hfZ_9h8_4,0-2s,harmful,REMOVE_RANDOM,3,0,0,both_miss
Kel-hfZ_9h8_4,0-2s,harmful,REMOVE_RANDOM,4,0,0,both_miss
Kel-hfZ_9h8_4,0-2s,harmful,REMOVE_RANDOM,5,0,0,both_miss
Kel-hfZ_9h8_4,0-2s,harmful,REMOVE_RANDOM,6,0,0,both_miss
Kel-hfZ_9h8_4,0-2s,harmful,REMOVE_RANDOM,7,0,0,both_miss
Kel-hfZ_9h8_4,0-2s,harmful,REMOVE_RANDOM,8,0,0,both_miss
Kel-hfZ_9h8_4,0-2s,harmful,REMOVE_RANDOM,9,0,0,both_miss
Kel-hfZ_9h8_4,0-2s,harmful,REMOVE_HARD,0,0,0,both_miss
KnsKf9KoNds_1,0-2s,harmful,REMOVE_RANDOM,0,0,0,both_miss
KnsKf9KoNds_1,0-2s,harmful,REMOVE_RANDOM,1,0,0,both_miss
KnsKf9KoNds_1,0-2s,harmful,REMOVE_RANDOM,2,0,0,both_miss
KnsKf9KoNds_1,0-2s,harmful,REMOVE_RANDOM,3,0,0,both_miss
KnsKf9KoNds_1,0-2s,harmful,REMOVE_RANDOM,4,0,0,both_miss
KnsKf9KoNds_1,0-2s,harmful,REMOVE_RANDOM,5,0,0,both_miss
KnsKf9KoNds_1,0-2s,harmful,REMOVE_RANDOM,6,0,0,both_miss
KnsKf9KoNds_1,0-2s,harmful,REMOVE_RANDOM,7,0,0,both_miss
KnsKf9KoNds_1,0-2s,harmful,REMOVE_RANDOM,8,0,0,both_miss
KnsKf9KoNds_1,0-2s,harmful,REMOVE_RANDOM,9,0,0,both_miss
KnsKf9KoNds_1,0-2s,harmful,REMOVE_HARD,0,0,0,both_miss
KnsKf9KoNds_2,2-5s,control,REMOVE_RANDOM,0,0,0,both_miss
KnsKf9KoNds_2,2-5s,control,REMOVE_RANDOM,1,0,0,both_miss
KnsKf9KoNds_2,2-5s,control,REMOVE_RANDOM,2,0,0,both_miss
KnsKf9KoNds_2,2-5s,control,REMOVE_RANDOM,3,0,0,both_miss
KnsKf9KoNds_2,2-5s,control,REMOVE_RANDOM,4,0,0,both_miss
KnsKf9KoNds_2,2-5s,control,REMOVE_RANDOM,5,0,0,both_miss
KnsKf9KoNds_2,2-5s,control,REMOVE_RANDOM,6,0,0,both_miss
KnsKf9KoNds_2,2-5s,control,REMOVE_RANDOM,7,0,0,both_miss
KnsKf9KoNds_2,2-5s,control,REMOVE_RANDOM,8,0,0,both_miss
KnsKf9KoNds_2,2-5s,control,REMOVE_RANDOM,9,0,0,both_miss
KnsKf9KoNds_2,2-5s,control,REMOVE_HARD,0,0,0,both_miss
KvrcRMfFzOE_1,2-5s,harmful,REMOVE_RANDOM,0,1,1,both_hit
KvrcRMfFzOE_1,2-5s,harmful,REMOVE_RANDOM,1,1,1,both_hit
KvrcRMfFzOE_1,2-5s,harmful,REMOVE_RANDOM,2,1,1,both_hit
KvrcRMfFzOE_1,2-5s,harmful,REMOVE_RANDOM,3,1,1,both_hit
KvrcRMfFzOE_1,2-5s,harmful,REMOVE_RANDOM,4,1,1,both_hit
KvrcRMfFzOE_1,2-5s,harmful,REMOVE_RANDOM,5,1,1,both_hit
KvrcRMfFzOE_1,2-5s,harmful,REMOVE_RANDOM,6,1,1,both_hit
KvrcRMfFzOE_1,2-5s,harmful,REMOVE_RANDOM,7,1,1,both_hit
KvrcRMfFzOE_1,2-5s,harmful,REMOVE_RANDOM,8,1,1,both_hit
KvrcRMfFzOE_1,2-5s,harmful,REMOVE_RANDOM,9,1,1,both_hit
KvrcRMfFzOE_1,2-5s,harmful,REMOVE_HARD,0,1,1,both_hit
LB6CZ0x-kns_1,2-5s,control,REMOVE_RANDOM,0,1,1,both_hit
LB6CZ0x-kns_1,2-5s,control,REMOVE_RANDOM,1,1,1,both_hit
LB6CZ0x-kns_1,2-5s,control,REMOVE_RANDOM,2,1,1,both_hit
LB6CZ0x-kns_1,2-5s,control,REMOVE_RANDOM,3,1,1,both_hit
LB6CZ0x-kns_1,2-5s,control,REMOVE_RANDOM,4,1,1,both_hit
LB6CZ0x-kns_1,2-5s,control,REMOVE_RANDOM,5,1,1,both_hit
LB6CZ0x-kns_1,2-5s,control,REMOVE_RANDOM,6,1,1,both_hit
LB6CZ0x-kns_1,2-5s,control,REMOVE_RANDOM,7,1,1,both_hit
LB6CZ0x-kns_1,2-5s,control,REMOVE_RANDOM,8,1,1,both_hit
LB6CZ0x-kns_1,2-5s,control,REMOVE_RANDOM,9,1,1,both_hit
LB6CZ0x-kns_1,2-5s,control,REMOVE_HARD,0,1,0,hit_to_miss
LCwSUVuTyvg_2,2-5s,harmful,REMOVE_RANDOM,0,0,0,both_miss
LCwSUVuTyvg_2,2-5s,harmful,REMOVE_RANDOM,1,0,0,both_miss
LCwSUVuTyvg_2,2-5s,harmful,REMOVE_RANDOM,2,0,0,both_miss
LCwSUVuTyvg_2,2-5s,harmful,REMOVE_RANDOM,3,0,0,both_miss
LCwSUVuTyvg_2,2-5s,harmful,REMOVE_RANDOM,4,0,1,miss_to_hit
LCwSUVuTyvg_2,2-5s,harmful,REMOVE_RANDOM,5,0,0,both_miss
LCwSUVuTyvg_2,2-5s,harmful,REMOVE_RANDOM,6,0,0,both_miss
LCwSUVuTyvg_2,2-5s,harmful,REMOVE_RANDOM,7,0,0,both_miss
LCwSUVuTyvg_2,2-5s,harmful,REMOVE_RANDOM,8,0,0,both_miss
LCwSUVuTyvg_2,2-5s,harmful,REMOVE_RANDOM,9,0,0,both_miss
LCwSUVuTyvg_2,2-5s,harmful,REMOVE_HARD,0,0,0,both_miss
LP_DzNUkAKY_1,0-2s,harmful,REMOVE_RANDOM,0,1,1,both_hit
LP_DzNUkAKY_1,0-2s,harmful,REMOVE_RANDOM,1,1,1,both_hit
LP_DzNUkAKY_1,0-2s,harmful,REMOVE_RANDOM,2,1,1,both_hit
LP_DzNUkAKY_1,0-2s,harmful,REMOVE_RANDOM,3,1,1,both_hit
LP_DzNUkAKY_1,0-2s,harmful,REMOVE_RANDOM,4,1,1,both_hit
LP_DzNUkAKY_1,0-2s,harmful,REMOVE_RANDOM,5,1,1,both_hit
LP_DzNUkAKY_1,0-2s,harmful,REMOVE_RANDOM,6,1,1,both_hit
LP_DzNUkAKY_1,0-2s,harmful,REMOVE_RANDOM,7,1,1,both_hit
LP_DzNUkAKY_1,0-2s,harmful,REMOVE_RANDOM,8,1,1,both_hit
LP_DzNUkAKY_1,0-2s,harmful,REMOVE_RANDOM,9,1,1,both_hit
LP_DzNUkAKY_1,0-2s,harmful,REMOVE_HARD,0,1,1,both_hit
LP_DzNUkAKY_2,2-5s,harmful,REMOVE_RANDOM,0,1,1,both_hit
LP_DzNUkAKY_2,2-5s,harmful,REMOVE_RANDOM,1,1,1,both_hit
LP_DzNUkAKY_2,2-5s,harmful,REMOVE_RANDOM,2,1,1,both_hit
LP_DzNUkAKY_2,2-5s,harmful,REMOVE_RANDOM,3,1,1,both_hit
LP_DzNUkAKY_2,2-5s,harmful,REMOVE_RANDOM,4,1,1,both_hit
LP_DzNUkAKY_2,2-5s,harmful,REMOVE_RANDOM,5,1,1,both_hit
LP_DzNUkAKY_2,2-5s,harmful,REMOVE_RANDOM,6,1,1,both_hit
LP_DzNUkAKY_2,2-5s,harmful,REMOVE_RANDOM,7,1,1,both_hit
LP_DzNUkAKY_2,2-5s,harmful,REMOVE_RANDOM,8,1,1,both_hit
LP_DzNUkAKY_2,2-5s,harmful,REMOVE_RANDOM,9,1,1,both_hit
LP_DzNUkAKY_2,2-5s,harmful,REMOVE_HARD,0,1,1,both_hit
LVvS3s9dFKw_2,2-5s,harmful,REMOVE_RANDOM,0,0,0,both_miss
LVvS3s9dFKw_2,2-5s,harmful,REMOVE_RANDOM,1,0,0,both_miss
LVvS3s9dFKw_2,2-5s,harmful,REMOVE_RANDOM,2,0,0,both_miss
LVvS3s9dFKw_2,2-5s,harmful,REMOVE_RANDOM,3,0,0,both_miss
LVvS3s9dFKw_2,2-5s,harmful,REMOVE_RANDOM,4,0,0,both_miss
LVvS3s9dFKw_2,2-5s,harmful,REMOVE_RANDOM,5,0,0,both_miss
LVvS3s9dFKw_2,2-5s,harmful,REMOVE_RANDOM,6,0,0,both_miss
LVvS3s9dFKw_2,2-5s,harmful,REMOVE_RANDOM,7,0,0,both_miss
LVvS3s9dFKw_2,2-5s,harmful,REMOVE_RANDOM,8,0,0,both_miss
LVvS3s9dFKw_2,2-5s,harmful,REMOVE_RANDOM,9,0,0,both_miss
LVvS3s9dFKw_2,2-5s,harmful,REMOVE_HARD,0,0,0,both_miss
LVvS3s9dFKw_3,2-5s,control,REMOVE_RANDOM,0,0,0,both_miss
LVvS3s9dFKw_3,2-5s,control,REMOVE_RANDOM,1,0,0,both_miss
LVvS3s9dFKw_3,2-5s,control,REMOVE_RANDOM,2,0,0,both_miss
LVvS3s9dFKw_3,2-5s,control,REMOVE_RANDOM,3,0,0,both_miss
LVvS3s9dFKw_3,2-5s,control,REMOVE_RANDOM,4,0,0,both_miss
LVvS3s9dFKw_3,2-5s,control,REMOVE_RANDOM,5,0,0,both_miss
LVvS3s9dFKw_3,2-5s,control,REMOVE_RANDOM,6,0,0,both_miss
LVvS3s9dFKw_3,2-5s,control,REMOVE_RANDOM,7,0,0,both_miss
LVvS3s9dFKw_3,2-5s,control,REMOVE_RANDOM,8,0,0,both_miss
LVvS3s9dFKw_3,2-5s,control,REMOVE_RANDOM,9,0,0,both_miss
LVvS3s9dFKw_3,2-5s,control,REMOVE_HARD,0,0,0,both_miss
LvMA1Wcgu3w_1,2-5s,harmful,REMOVE_RANDOM,0,1,1,both_hit
LvMA1Wcgu3w_1,2-5s,harmful,REMOVE_RANDOM,1,1,1,both_hit
